date,hour,min,sec,Temperature,pH,Turbidity
19,11,27,4,23.28,7.04,196
19,11,28,15,23.27,7.04,196
19,11,29,9,23.26,7.03,196
19,11,30,8,23.24,7.03,196
19,11,31,41,23.25,7.03,196
19,11,32,48,23.26,7.03,196
19,11,33,34,23.25,7.02,196
19,11,34,22,23.25,7.02,196
19,11,35,14,23.26,7.02,197
19,11,36,38,23.25,7.02,197
19,11,37,38,23.25,7.01,197
19,11,38,38,23.25,7.01,197
19,11,39,31,23.27,7.01,197
19,11,40,42,23.27,7.01,197
19,11,41,44,23.26,7.01,197
19,11,42,51,23.28,7,197
19,11,43,48,23.29,7,197
19,11,44,55,23.28,7,197
19,11,46,2,23.28,7,197
19,11,46,57,23.31,7,197
19,11,47,15,23.29,7,197
19,11,48,10,23.28,6.99,197
19,11,48,52,23.28,6.99,197
19,11,49,47,23.26,6.99,197
19,11,50,54,23.28,6.99,197
19,11,51,49,23.26,6.99,197
19,11,52,44,23.26,6.99,197
19,11,53,19,23.24,6.99,197
19,11,54,25,23.22,6.98,197
19,11,55,14,23.23,6.98,197
19,11,58,52,23.24,6.98,197
19,11,59,47,23.24,6.98,197
19,12,0,42,23.24,6.98,197
19,12,1,37,23.24,6.98,197
19,12,2,32,23.25,6.98,197
19,12,3,31,23.23,6.98,197
19,12,4,26,23.24,6.98,197
19,12,5,21,23.26,6.98,197
19,12,6,16,23.26,6.98,197
19,12,7,11,23.24,6.98,197
19,12,8,6,23.26,6.98,197
19,12,9,1,23.28,6.98,197
19,12,9,56,23.3,6.98,197
19,12,10,51,23.3,6.98,197
19,12,11,46,23.28,6.98,197
19,12,12,41,23.29,6.98,197
19,12,13,36,23.27,6.98,197
19,12,14,31,23.27,6.98,197
19,12,15,26,23.26,6.98,197
19,12,16,21,23.25,6.98,197
19,12,17,16,23.25,6.98,197
19,12,18,10,23.25,6.98,197
19,12,19,6,23.23,6.98,197
19,12,20,1,23.23,6.99,197
19,12,20,56,23.24,6.99,197
19,12,21,50,23.23,6.99,197
19,12,22,45,23.21,6.99,197
19,12,23,40,23.19,6.99,197
19,12,24,35,23.2,6.99,198
19,12,25,30,23.21,6.99,198
19,12,26,25,23.19,6.99,198
19,12,27,20,23.19,6.99,198
19,12,28,15,23.2,6.99,198
19,12,29,10,23.18,6.99,198
19,12,30,5,23.2,6.99,198
19,12,31,0,23.19,6.99,198
19,12,31,56,23.17,7,198
19,12,32,51,23.2,7,198
19,12,33,46,23.19,7,198
19,12,34,41,23.19,7,198
19,12,35,36,23.18,7,198
19,12,36,31,23.2,7,198
19,12,37,26,23.21,7,198
19,12,38,21,23.2,7,198
19,12,39,16,23.22,7,198
19,12,40,11,23.22,7,198
19,12,41,6,23.21,7,198
19,12,42,1,23.23,7.01,198
19,12,42,56,23.24,7.01,198
19,12,43,51,23.21,7.01,198
19,12,44,46,23.23,7.01,198
19,12,45,41,23.21,7.01,198
19,12,46,36,23.22,7.01,198
19,12,47,31,23.19,7.01,198
19,12,48,26,23.19,7.01,198
19,12,49,21,23.19,7.02,198
19,12,50,16,23.19,7.02,198
19,12,51,11,23.18,7.02,198
19,12,52,6,23.16,7.02,198
19,12,53,1,23.15,7.02,198
19,12,53,56,23.16,7.02,198
19,12,54,51,23.18,7.02,198
19,12,55,46,23.18,7.02,198
19,12,56,41,23.2,7.03,198
19,12,57,36,23.19,7.03,199
19,12,58,31,23.16,7.03,199
19,12,59,25,23.16,7.03,199
19,13,0,20,23.14,7.03,199
19,13,1,15,23.16,7.03,199
19,13,2,10,23.16,7.03,199
19,13,3,5,23.16,7.03,199
19,13,4,0,23.15,7.04,199
19,13,4,55,23.13,7.04,199
19,13,5,50,23.13,7.04,199
19,13,6,46,23.14,7.04,199
19,13,7,40,23.13,7.04,199
19,13,8,35,23.14,7.04,199
19,13,9,30,23.15,7.04,199
19,13,10,25,23.14,7.05,199
19,13,11,20,23.14,7.05,199
19,13,12,15,23.11,7.05,199
19,13,13,10,23.12,7.05,199
19,13,14,5,23.12,7.05,199
19,13,15,0,23.12,7.05,199
19,13,15,54,23.11,7.05,199
19,13,16,49,23.11,7.06,199
19,13,17,44,23.1,7.06,199
19,13,18,39,23.08,7.06,199
19,13,19,34,23.09,7.06,199
19,13,20,29,23.06,7.06,199
19,13,21,32,23.05,7.06,199
19,13,22,24,23.04,7.07,199
19,13,23,19,23.05,7.07,199
19,13,24,14,23.05,7.07,199
19,13,25,9,23.07,7.07,199
19,13,26,4,23.05,7.07,199
19,13,26,59,23.03,7.07,199
19,13,27,54,23.03,7.08,199
19,13,28,49,23.03,7.08,199
19,13,29,43,23,7.08,200
19,13,30,39,22.97,7.08,200
19,13,31,33,22.96,7.08,200
19,13,32,28,22.96,7.08,200
19,13,33,23,22.95,7.09,200
19,13,34,18,22.97,7.09,200
19,13,35,13,22.95,7.09,200
19,13,36,8,22.97,7.09,200
19,13,37,3,22.95,7.09,200
19,13,37,58,22.94,7.1,200
19,13,38,53,22.95,7.1,200
19,13,39,48,22.95,7.1,200
19,13,40,43,22.94,7.1,200
19,13,41,38,22.92,7.1,200
19,13,42,33,22.9,7.11,200
19,13,43,28,22.89,7.11,200
19,13,44,23,22.89,7.11,200
19,13,45,18,22.88,7.11,200
19,13,46,13,22.9,7.11,200
19,13,47,8,22.91,7.12,200
19,13,48,3,22.9,7.12,200
19,13,48,58,22.89,7.12,200
19,13,49,53,22.87,7.12,200
19,13,50,47,22.88,7.12,200
19,13,51,42,22.86,7.13,200
19,13,52,37,22.84,7.13,200
19,13,53,32,22.86,7.13,200
19,13,54,27,22.86,7.13,200
19,13,55,22,22.86,7.14,200
19,13,56,17,22.85,7.14,200
19,13,57,12,22.83,7.14,200
19,13,58,7,22.84,7.14,200
19,13,59,2,22.83,7.14,200
19,13,59,57,22.84,7.15,200
19,14,0,51,22.84,7.15,200
19,14,1,46,22.84,7.15,201
19,14,2,41,22.84,7.15,201
19,14,3,36,22.81,7.16,201
19,14,4,31,22.79,7.16,201
19,14,5,26,22.77,7.16,201
19,14,6,21,22.75,7.16,201
19,14,7,16,22.73,7.17,201
19,14,8,11,22.71,7.17,201
19,14,9,6,22.72,7.17,201
19,14,10,1,22.69,7.17,201
19,14,10,56,22.67,7.18,201
19,14,11,51,22.65,7.18,201
19,14,12,46,22.66,7.18,201
19,14,13,41,22.67,7.18,201
19,14,14,35,22.69,7.19,201
19,14,15,30,22.7,7.19,201
19,14,16,25,22.71,7.19,201
19,14,17,20,22.72,7.19,201
19,14,18,15,22.73,7.2,201
19,14,19,10,22.75,7.2,201
19,14,20,5,22.74,7.2,201
19,14,21,0,22.73,7.21,201
19,14,21,55,22.71,7.21,201
19,14,22,50,22.71,7.21,201
19,14,23,45,22.72,7.21,201
19,14,24,40,22.72,7.22,201
19,14,25,34,22.74,7.22,201
19,14,26,29,22.73,7.22,201
19,14,27,24,22.71,7.22,201
19,14,28,19,22.68,7.23,201
19,14,29,14,22.69,7.23,201
19,14,30,9,22.69,7.23,201
19,14,31,4,22.66,7.24,202
19,14,31,59,22.66,7.24,202
19,14,32,54,22.63,7.24,202
19,14,33,49,22.64,7.24,202
19,14,34,44,22.64,7.25,202
19,14,35,39,22.61,7.25,202
19,14,36,34,22.59,7.25,202
19,14,37,29,22.57,7.26,202
19,14,38,24,22.58,7.26,202
19,14,39,19,22.57,7.26,202
19,14,40,14,22.54,7.26,202
19,14,41,9,22.55,7.27,202
19,14,42,4,22.57,7.27,202
19,14,42,59,22.55,7.27,202
19,14,43,54,22.52,7.28,202
19,14,44,49,22.52,7.28,202
19,14,45,44,22.49,7.28,202
19,14,46,39,22.46,7.28,202
19,14,47,34,22.45,7.29,202
19,14,48,29,22.44,7.29,202
19,14,49,24,22.46,7.29,202
19,14,50,19,22.43,7.3,202
19,14,51,14,22.44,7.3,202
19,14,52,9,22.44,7.3,202
19,14,53,4,22.41,7.3,202
19,14,53,59,22.42,7.31,202
19,14,54,54,22.43,7.31,202
19,14,55,49,22.45,7.31,202
19,14,56,44,22.43,7.32,202
19,14,57,38,22.4,7.32,203
19,14,58,34,22.39,7.32,203
19,14,59,29,22.38,7.33,203
19,15,0,24,22.36,7.33,203
19,15,1,19,22.37,7.33,203
19,15,2,14,22.36,7.34,203
19,15,3,9,22.36,7.34,203
19,15,4,4,22.35,7.34,203
19,15,4,59,22.35,7.35,203
19,15,5,54,22.35,7.35,203
19,15,6,49,22.37,7.35,203
19,15,7,44,22.36,7.36,203
19,15,8,39,22.38,7.36,203
19,15,9,34,22.39,7.36,203
19,15,10,28,22.4,7.37,203
19,15,11,23,22.38,7.37,203
19,15,12,18,22.36,7.37,203
19,15,13,13,22.36,7.37,203
19,15,14,8,22.35,7.38,203
19,15,15,3,22.36,7.38,203
19,15,15,58,22.33,7.38,203
19,15,16,53,22.31,7.39,203
19,15,17,48,22.28,7.39,203
19,15,18,43,22.29,7.4,203
19,15,19,38,22.3,7.4,203
19,15,20,33,22.3,7.4,203
19,15,21,28,22.3,7.41,203
19,15,22,23,22.28,7.41,203
19,15,23,18,22.29,7.41,203
19,15,24,13,22.28,7.42,204
19,15,25,8,22.3,7.42,204
19,15,26,3,22.27,7.42,204
19,15,26,58,22.26,7.43,204
19,15,27,53,22.23,7.43,204
19,15,28,48,22.23,7.43,204
19,15,29,43,22.23,7.44,204
19,15,30,43,22.21,7.44,204
19,15,31,38,22.19,7.44,204
19,15,32,36,22.17,7.45,204
19,15,33,31,22.17,7.45,204
19,15,34,26,22.14,7.45,204
19,15,35,21,22.15,7.46,204
19,15,36,16,22.13,7.46,204
19,15,37,11,22.13,7.46,204
19,15,38,6,22.15,7.47,204
19,15,39,1,22.12,7.47,204
19,15,39,56,22.13,7.47,204
19,15,40,51,22.14,7.48,204
19,15,41,47,22.14,7.48,204
19,15,42,42,22.15,7.48,204
19,15,43,38,22.14,7.49,204
19,15,44,36,22.11,7.49,204
19,15,45,31,22.13,7.5,204
19,15,46,26,22.12,7.5,204
19,15,47,22,22.11,7.5,204
19,15,48,17,22.13,7.51,204
19,15,49,12,22.1,7.51,204
19,15,50,7,22.12,7.51,205
19,15,51,2,22.11,7.52,205
19,15,51,59,22.13,7.52,205
19,15,52,53,22.1,7.52,205
19,15,53,48,22.07,7.53,205
19,15,54,43,22.07,7.53,205
19,15,55,39,22.08,7.53,205
19,15,56,34,22.08,7.54,205
19,15,57,29,22.06,7.54,205
19,15,58,55,22.05,7.55,205
19,15,59,32,22.03,7.55,205
19,15,59,55,22.04,7.55,205
19,16,0,56,22.05,7.56,205
19,16,1,51,22.04,7.56,205
19,16,2,55,22.05,7.56,205
19,16,3,49,22.05,7.57,205
19,16,4,44,22.03,7.57,205
19,16,5,38,22.05,7.57,205
19,16,6,45,22.02,7.58,205
19,16,7,46,22.03,7.58,205
19,16,8,41,22.01,7.58,205
19,16,9,36,21.98,7.59,205
19,16,10,34,21.97,7.59,205
19,16,11,29,21.97,7.6,205
19,16,12,24,21.94,7.6,205
19,16,13,19,21.92,7.6,205
19,16,14,21,21.91,7.61,205
19,16,15,16,21.91,7.61,205
19,16,16,11,21.9,7.61,205
19,16,17,6,21.89,7.62,205
19,16,18,1,21.88,7.62,206
19,16,18,56,21.84,7.63,206
19,16,19,54,21.81,7.63,206
19,16,20,49,21.8,7.63,206
19,16,21,45,21.77,7.64,206
19,16,22,42,21.77,7.64,206
19,16,23,48,21.78,7.65,206
19,16,25,39,21.77,7.65,206
19,16,26,34,21.79,7.65,206
19,16,27,29,21.75,7.66,206
19,16,28,24,21.75,7.66,206
19,16,29,19,21.75,7.67,206
19,16,30,14,21.75,7.67,206
19,16,31,9,21.74,7.67,206
19,16,32,4,21.75,7.68,206
19,16,32,59,21.74,7.68,206
19,16,33,54,21.73,7.69,206
19,16,34,51,21.71,7.69,206
19,16,36,4,21.71,7.7,206
19,16,36,59,21.68,7.7,206
19,16,37,54,21.67,7.7,206
19,16,38,51,21.66,7.71,206
19,16,39,46,21.66,7.71,206
19,16,40,42,21.64,7.72,206
19,16,41,37,21.65,7.72,206
19,16,42,34,21.64,7.72,206
19,16,43,29,21.66,7.73,206
19,16,44,43,21.65,7.73,206
19,16,45,48,21.67,7.74,206
19,16,48,20,21.68,7.74,206
19,16,49,27,21.67,7.74,206
19,16,50,22,21.69,7.75,207
19,16,51,21,21.69,7.75,207
19,16,52,13,21.69,7.76,207
19,16,53,10,21.7,7.76,207
19,16,55,47,21.71,7.76,207
19,16,56,42,21.71,7.77,207
19,16,58,27,21.68,7.77,207
19,16,59,22,21.65,7.78,207
19,17,0,18,21.62,7.78,207
19,17,1,13,21.64,7.79,207
19,17,2,8,21.63,7.79,207
19,17,3,7,21.62,7.79,207
19,17,4,1,21.62,7.8,207
19,17,4,54,21.63,7.8,207
19,17,5,49,21.63,7.81,207
19,17,6,47,21.61,7.81,207
19,17,8,48,21.58,7.81,207
19,17,9,7,21.56,7.82,207
19,17,12,24,21.54,7.82,207
19,17,13,19,21.53,7.83,207
19,17,14,14,21.54,7.83,207
19,17,15,9,21.52,7.83,207
19,17,16,4,21.5,7.84,207
19,17,16,59,21.48,7.84,207
19,17,17,54,21.5,7.85,207
19,17,18,44,21.49,7.85,208
19,17,19,38,21.46,7.86,208
19,17,19,35,21.48,7.86,208
19,17,20,41,21.47,7.86,208
19,17,21,36,21.49,7.87,208
19,17,22,31,21.47,7.87,208
19,17,23,21,21.46,7.88,208
19,17,24,28,21.45,7.88,208
19,17,25,18,21.46,7.88,208
19,17,26,21,21.44,7.89,208
19,17,27,15,21.43,7.89,208
19,17,28,7,21.41,7.9,208
19,17,29,11,21.43,7.9,208
19,17,30,9,21.41,7.9,208
19,17,31,24,21.42,7.91,208
19,17,32,9,21.4,7.91,208
19,17,33,4,21.41,7.92,208
19,17,33,59,21.43,7.92,208
19,17,34,54,21.44,7.92,208
19,17,35,49,21.45,7.93,208
19,17,36,44,21.42,7.93,208
19,17,37,39,21.43,7.93,208
19,17,38,34,21.42,7.94,208
19,17,39,32,21.43,7.94,209
19,17,40,24,21.43,7.94,209
19,17,41,19,21.43,7.95,209
19,17,42,14,21.43,7.95,209
19,17,43,9,21.43,7.95,209
19,17,44,4,21.44,7.96,209
19,17,44,59,21.45,7.96,209
19,17,45,54,21.44,7.96,209
19,17,46,50,21.45,7.96,209
19,17,47,46,21.46,7.97,209
19,17,48,41,21.44,7.97,209
19,17,49,40,21.45,7.97,209
19,17,50,32,21.46,7.97,209
19,17,51,31,21.42,7.97,209
19,17,52,26,21.42,7.98,209
19,17,53,32,21.39,7.98,209
19,17,54,24,21.39,7.98,209
19,17,55,19,21.38,7.98,209
19,17,57,9,21.38,7.98,209
19,17,58,9,21.38,7.98,209
19,17,59,1,21.39,7.99,209
19,18,0,2,21.37,7.99,209
19,18,0,54,21.37,7.99,209
19,18,1,49,21.35,7.99,209
19,18,2,44,21.36,7.99,210
19,18,3,39,21.37,7.99,210
19,18,4,34,21.35,7.99,210
19,18,5,29,21.35,7.99,210
19,18,6,24,21.35,7.99,210
19,18,7,19,21.34,8,210
19,18,8,14,21.33,8,210
19,18,9,9,21.33,8,210
19,18,10,8,21.33,8,210
19,18,11,52,21.3,8,210
19,18,12,48,21.28,8,210
19,18,13,44,21.26,8,210
19,18,14,39,21.22,8,210
19,18,15,34,21.21,8,210
19,18,16,29,21.2,8,210
19,18,17,24,21.17,8,210
19,18,18,22,21.15,8,210
19,18,19,17,21.14,8,210
19,18,20,12,21.13,8,210
19,18,21,7,21.13,8,210
19,18,22,2,21.1,8,210
19,18,22,56,21.1,8,210
19,18,23,51,21.11,8,211
19,18,24,46,21.13,8,211
19,18,25,41,21.11,8,211
19,18,26,36,21.1,8,211
19,18,27,31,21.12,8,211
19,18,28,26,21.13,8,211
19,18,29,21,21.13,8,211
19,18,30,16,21.14,8,211
19,18,31,11,21.13,8,211
19,18,32,6,21.12,8,211
19,18,33,1,21.13,8,211
19,18,33,56,21.14,8,211
19,18,34,51,21.15,8,211
19,18,35,46,21.15,8,211
19,18,36,41,21.16,8,211
19,18,37,36,21.14,8,211
19,18,38,31,21.13,8,211
19,18,39,26,21.13,7.99,211
19,18,40,20,21.14,7.99,211
19,18,41,19,21.13,7.99,211
19,18,42,14,21.11,7.99,212
19,18,43,9,21.12,7.99,212
19,18,44,3,21.09,7.99,212
19,18,44,58,21.09,7.99,212
19,18,45,53,21.06,7.98,212
19,18,46,48,21.04,7.98,212
19,18,47,43,21.02,7.98,212
19,18,48,38,21.03,7.98,212
19,18,49,33,21.05,7.98,212
19,18,50,28,21.05,7.98,212
19,18,51,23,21.02,7.97,212
19,18,52,18,21.03,7.97,212
19,18,53,13,21.02,7.97,212
19,18,54,7,21.01,7.97,212
19,18,55,3,21.01,7.97,212
19,18,55,58,20.99,7.96,212
19,18,56,53,20.99,7.96,212
19,18,57,48,20.99,7.96,212
19,18,58,43,20.99,7.96,212
19,18,59,38,20.97,7.95,212
19,19,0,33,20.97,7.95,213
19,19,1,28,20.98,7.95,213
19,19,2,22,20.95,7.95,213
19,19,3,17,20.96,7.94,213
19,19,4,12,20.96,7.94,213
19,19,5,7,20.94,7.94,213
19,19,6,2,20.94,7.93,213
19,19,6,57,20.91,7.93,213
19,19,7,52,20.89,7.93,213
19,19,8,47,20.86,7.92,213
19,19,9,42,20.87,7.92,213
19,19,10,37,20.86,7.92,213
19,19,11,13,20.83,7.91,213
19,19,12,23,20.85,7.91,213
19,19,13,30,20.84,7.91,213
19,19,14,41,20.85,7.9,213
19,19,15,48,20.85,7.9,213
19,19,16,55,20.86,7.9,213
19,19,18,2,20.84,7.89,213
19,19,19,9,20.83,7.89,213
19,19,20,15,20.81,7.89,213
19,19,21,22,20.81,7.88,214
19,19,22,29,20.83,7.88,214
19,19,23,36,20.8,7.88,214
19,19,24,43,20.81,7.87,214
19,19,25,50,20.78,7.87,214
19,19,26,57,20.75,7.86,214
19,19,28,4,20.75,7.86,214
19,19,29,11,20.74,7.86,214
19,19,30,17,20.71,7.85,214
19,19,31,24,20.72,7.85,214
19,19,32,31,20.72,7.84,214
19,19,33,38,20.7,7.84,214
19,19,34,45,20.68,7.84,214
19,19,35,52,20.66,7.83,214
19,19,36,59,20.68,7.83,214
19,19,38,6,20.69,7.82,214
19,19,39,13,20.7,7.82,214
19,19,40,20,20.7,7.82,214
19,19,41,27,20.7,7.81,214
19,19,42,34,20.68,7.81,214
19,19,43,40,20.7,7.8,214
19,19,44,47,20.71,7.8,215
19,19,45,54,20.68,7.79,215
19,19,47,1,20.68,7.79,215
19,19,48,8,20.67,7.79,215
19,19,49,16,20.67,7.78,215
19,19,50,23,20.64,7.78,215
19,19,51,30,20.64,7.77,215
19,19,52,37,20.64,7.77,215
19,19,53,44,20.65,7.76,215
19,19,54,51,20.63,7.76,215
19,19,55,58,20.63,7.76,215
19,19,57,5,20.6,7.75,215
19,19,58,12,20.58,7.75,215
19,19,59,19,20.58,7.74,215
19,20,0,26,20.59,7.74,215
19,20,1,33,20.56,7.73,215
19,20,2,40,20.55,7.73,215
19,20,3,47,20.56,7.72,215
19,20,4,54,20.58,7.72,215
19,20,6,1,20.55,7.72,215
19,20,7,8,20.57,7.71,215
19,20,8,14,20.58,7.71,216
19,20,9,21,20.56,7.7,216
19,20,10,28,20.56,7.7,216
19,20,11,35,20.56,7.69,216
19,20,12,42,20.54,7.69,216
19,20,13,49,20.54,7.69,216
19,20,14,56,20.54,7.68,216
19,20,16,3,20.53,7.68,216
19,20,17,10,20.53,7.67,216
19,20,18,17,20.52,7.67,216
19,20,19,24,20.48,7.66,216
19,20,20,31,20.46,7.66,216
19,20,21,38,20.44,7.66,216
19,20,22,45,20.46,7.65,216
19,20,23,52,20.44,7.65,216
19,20,24,59,20.46,7.64,216
19,20,26,6,20.43,7.64,216
19,20,27,13,20.41,7.63,216
19,20,28,19,20.42,7.63,216
19,20,29,26,20.44,7.62,217
19,20,30,34,20.44,7.62,217
19,20,31,40,20.43,7.62,217
19,20,32,47,20.42,7.61,217
19,20,33,54,20.39,7.61,217
19,20,35,1,20.4,7.6,217
19,20,36,8,20.38,7.6,217
19,20,37,15,20.36,7.59,217
19,20,38,22,20.34,7.59,217
19,20,39,29,20.32,7.58,217
19,20,40,36,20.3,7.58,217
19,20,41,43,20.28,7.58,217
19,20,42,50,20.27,7.57,217
19,20,43,57,20.26,7.57,217
19,20,45,4,20.24,7.56,217
19,20,46,11,20.26,7.56,217
19,20,47,18,20.24,7.55,217
19,20,48,25,20.23,7.55,217
19,20,49,32,20.22,7.55,218
19,20,50,38,20.24,7.54,218
19,20,51,48,20.23,7.54,218
19,20,52,52,20.25,7.53,218
19,20,53,59,20.22,7.53,218
19,20,55,6,20.21,7.52,218
19,20,56,13,20.18,7.52,218
19,20,57,20,20.19,7.52,218
19,20,58,27,20.2,7.51,218
19,20,59,34,20.18,7.51,218
19,21,0,41,20.15,7.5,218
19,21,1,48,20.13,7.5,218
19,21,2,55,20.13,7.49,218
19,21,4,2,20.14,7.49,218
19,21,5,10,20.16,7.48,218
19,21,6,18,20.14,7.48,218
19,21,7,25,20.13,7.47,218
19,21,8,31,20.13,7.47,219
19,21,9,39,20.15,7.46,219
19,21,10,45,20.16,7.45,219
19,21,11,52,20.14,7.45,219
19,21,12,59,20.15,7.44,219
19,21,14,6,20.17,7.44,219
19,21,15,13,20.16,7.43,219
19,21,16,20,20.18,7.43,219
19,21,17,27,20.17,7.42,219
19,21,18,34,20.17,7.42,219
19,21,19,41,20.16,7.41,219
19,21,20,48,20.16,7.41,219
19,21,21,55,20.16,7.4,219
19,21,23,2,20.18,7.4,219
19,21,24,9,20.16,7.39,219
19,21,25,16,20.15,7.39,219
19,21,26,23,20.16,7.38,219
19,21,27,29,20.15,7.38,220
19,21,28,36,20.14,7.37,220
19,21,29,43,20.13,7.37,220
19,21,30,50,20.13,7.36,220
19,21,31,57,20.12,7.36,220
19,21,33,4,20.11,7.35,220
19,21,34,11,20.09,7.35,220
19,21,35,18,20.07,7.34,220
19,21,36,25,20.06,7.34,220
19,21,37,32,20.04,7.33,220
19,21,38,39,20.04,7.33,220
19,21,39,46,20.04,7.32,220
19,21,40,53,20.06,7.32,220
19,21,42,0,20.06,7.31,220
19,21,43,7,20.04,7.31,220
19,21,44,14,20.03,7.3,220
19,21,45,21,20.01,7.3,220
19,21,46,27,19.99,7.29,221
19,21,47,34,19.97,7.29,221
19,21,48,41,19.98,7.28,221
19,21,49,48,19.96,7.28,221
19,21,50,55,19.98,7.27,221
19,21,52,2,19.98,7.27,221
19,21,53,9,19.96,7.27,221
19,21,54,16,19.95,7.26,221
19,21,55,23,19.95,7.25,221
19,21,56,30,19.93,7.25,221
19,21,57,37,19.93,7.25,221
19,21,58,43,19.92,7.24,221
19,21,59,50,19.91,7.24,221
19,22,0,57,19.88,7.23,221
19,22,2,5,19.86,7.23,221
19,22,3,11,19.84,7.22,221
19,22,4,18,19.85,7.22,221
19,22,5,25,19.83,7.21,221
19,22,6,32,19.82,7.21,221
19,22,7,39,19.82,7.2,222
19,22,8,46,19.8,7.2,222
19,22,9,53,19.78,7.19,222
19,22,11,0,19.76,7.19,222
19,22,12,7,19.76,7.18,222
19,22,13,14,19.77,7.18,222
19,22,14,21,19.78,7.17,222
19,22,15,27,19.76,7.17,222
19,22,16,34,19.78,7.16,222
19,22,17,41,19.79,7.16,222
19,22,18,48,19.78,7.15,222
19,22,19,55,19.75,7.15,222
19,22,21,2,19.77,7.14,222
19,22,22,9,19.76,7.14,222
19,22,23,16,19.78,7.14,222
19,22,24,23,19.76,7.13,222
19,22,25,30,19.76,7.13,222
19,22,26,37,19.77,7.12,222
19,22,27,44,19.79,7.12,222
19,22,28,51,19.81,7.12,222
19,22,29,58,19.81,7.11,222
19,22,31,5,19.83,7.11,222
19,22,32,12,19.83,7.11,223
19,22,33,18,19.82,7.1,223
19,22,34,25,19.8,7.1,223
19,22,35,32,19.77,7.09,223
19,22,36,39,19.77,7.09,223
19,22,37,46,19.76,7.09,223
19,22,38,17,19.73,7.08,223
19,22,39,17,19.75,7.08,223
19,22,40,18,19.73,7.08,223
19,22,41,18,19.75,7.07,223
19,22,42,19,19.74,7.07,223
19,22,43,19,19.72,7.07,223
19,22,44,19,19.73,7.07,223
19,22,45,19,19.7,7.06,223
19,22,46,20,19.72,7.06,223
19,22,47,20,19.7,7.06,223
19,22,48,20,19.71,7.05,223
19,22,49,22,19.71,7.05,223
19,22,50,23,19.68,7.05,223
19,22,51,34,19.67,7.05,223
19,22,52,34,19.67,7.04,223
19,22,53,36,19.67,7.04,223
19,22,54,37,19.68,7.04,223
19,22,55,38,19.69,7.04,223
19,22,56,38,19.68,7.03,223
19,22,57,38,19.69,7.03,223
19,22,58,39,19.7,7.03,223
19,22,59,39,19.69,7.03,224
19,23,0,40,19.66,7.02,224
19,23,1,40,19.65,7.02,224
19,23,2,40,19.63,7.02,224
19,23,3,40,19.62,7.02,224
19,23,4,41,19.62,7.02,224
19,23,5,41,19.62,7.01,224
19,23,6,41,19.63,7.01,224
19,23,7,42,19.6,7.01,224
19,23,8,42,19.61,7.01,224
19,23,9,43,19.6,7.01,224
19,23,10,44,19.59,7.01,224
19,23,11,44,19.59,7,224
19,23,12,44,19.59,7,224
19,23,13,44,19.57,7,224
19,23,14,45,19.55,7,224
19,23,15,45,19.55,7,224
19,23,16,45,19.56,7,224
19,23,17,45,19.54,7,224
19,23,18,46,19.55,6.99,224
19,23,19,46,19.54,6.99,224
19,23,20,46,19.49,6.99,224
19,23,21,46,19.49,6.99,224
19,23,22,47,19.46,6.99,224
19,23,23,49,19.45,6.99,224
19,23,24,49,19.43,6.99,224
19,23,25,52,19.4,6.99,224
19,23,26,53,19.37,6.99,225
19,23,27,53,19.35,6.99,225
19,23,28,53,19.32,6.99,225
19,23,29,54,19.28,6.98,225
19,23,30,54,19.26,6.98,225
19,23,31,54,19.26,6.98,225
19,23,32,54,19.27,6.98,225
19,23,33,55,19.24,6.98,225
19,23,34,55,19.25,6.98,225
19,23,35,55,19.23,6.98,225
19,23,36,55,19.23,6.98,225
19,23,37,57,19.22,6.98,225
19,23,38,57,19.21,6.98,225
19,23,39,57,19.17,6.98,225
19,23,40,57,19.13,6.98,225
19,23,41,59,19.11,6.98,225
19,23,42,59,19.09,6.98,225
19,23,43,59,19.09,6.98,225
19,23,44,59,19.07,6.98,225
19,23,46,0,19.07,6.98,225
19,23,47,0,19.06,6.98,225
19,23,48,0,19.07,6.98,225
19,23,49,1,19.04,6.98,225
19,23,50,1,19.01,6.98,225
19,23,51,3,18.98,6.98,225
19,23,52,4,18.96,6.98,225
19,23,53,5,18.94,6.98,225
19,23,54,6,18.94,6.98,225
19,23,55,8,18.91,6.98,226
19,23,56,8,18.88,6.99,226
19,23,57,8,18.86,6.99,226
19,23,58,8,18.85,6.99,226
19,23,59,8,18.82,6.99,226
20,0,0,10,18.81,6.99,226
20,0,1,10,18.81,6.99,226
20,0,2,11,18.78,7,226
20,0,3,11,18.77,7,226
20,0,4,11,18.75,7,226
20,0,5,12,18.72,7,226
20,0,6,11,18.72,7,226
20,0,7,12,18.71,7,226
20,0,8,14,18.67,7,226
20,0,9,14,18.63,7.01,226
20,0,10,15,18.62,7.01,226
20,0,11,15,18.58,7.01,226
20,0,12,15,18.59,7.01,226
20,0,13,16,18.57,7.01,226
20,0,14,16,18.58,7.02,226
20,0,15,20,18.54,7.02,226
20,0,16,23,18.55,7.02,226
20,0,17,20,18.55,7.02,226
20,0,18,21,18.51,7.02,226
20,0,19,21,18.47,7.03,226
20,0,20,21,18.46,7.03,226
20,0,21,23,18.44,7.03,226
20,0,22,23,18.41,7.03,226
20,0,23,24,18.41,7.04,226
20,0,24,28,18.4,7.04,227
20,0,25,25,18.4,7.04,227
20,0,26,25,18.37,7.04,227
